cell,prompt_id,view,treatment,pair_id,winner,first,state_first,state_second,rep,choice,status,pick_winner,tie,pick_first,p_first,p_winner,prompt_tokens,completion_tokens,cached,model,dropped_params,raw,call_id
neutral|full|both,neutral,full,both,60,B,L,p60_A_2022_loser,p60_B_2022_both,0,2,ok,1.0,0,0,0.1824255326961778,0.8175744673038222,887,1,True,gpt-4o-mini-2024-07-18,,2,91ba7d3f5f7ec9c96e78473f
neutral|full|both,neutral,full,both,61,A,W,p61_A_2022_both,p61_B_2022_loser,0,1,ok,1.0,0,1,0.9999998874648162,0.9999998874648162,650,1,True,gpt-4o-mini-2024-07-18,,1,aa8d4d0e54f14ddad8877732
neutral|full|both,neutral,full,both,61,A,L,p61_B_2022_loser,p61_A_2022_both,0,2,ok,1.0,0,0,0.0001398220507707554,0.9998601779492292,650,1,True,gpt-4o-mini-2024-07-18,,2,69b882f51a72a7177c855694
neutral|full|both,neutral,full,both,62,B,W,p62_B_2022_both,p62_A_2022_loser,0,1,ok,1.0,0,1,0.99999960721363,0.99999960721363,1247,1,True,gpt-4o-mini-2024-07-18,,1,e4039026a84c72d3babf873f
neutral|full|both,neutral,full,both,62,B,L,p62_A_2022_loser,p62_B_2022_both,0,2,ok,1.0,0,0,0.26894141551050293,0.731058584489497,1247,1,True,gpt-4o-mini-2024-07-18,,2,049239c18c8771d3bd09beca
neutral|full|both,neutral,full,both,63,A,W,p63_A_2022_both,p63_B_2022_loser,0,1,ok,1.0,0,1,0.9999852610222102,0.9999852610222102,564,1,True,gpt-4o-mini-2024-07-18,,1,bdccbe998d33d422ae31f91e
neutral|full|both,neutral,full,both,63,A,L,p63_B_2022_loser,p63_A_2022_both,0,2,ok,1.0,0,0,6.605216531020474e-05,0.9999339478346898,564,1,True,gpt-4o-mini-2024-07-18,,2,e28f7759630b3209d9f1f7d2
neutral|full|both,neutral,full,both,64,B,W,p64_B_2022_both,p64_A_2022_loser,0,1,ok,1.0,0,1,0.9999995549151272,0.9999995549151272,661,1,True,gpt-4o-mini-2024-07-18,,1,cb1038126a4c66afef43c29c
neutral|full|both,neutral,full,both,64,B,L,p64_A_2022_loser,p64_B_2022_both,0,1,ok,0.0,0,1,0.9984988176167517,0.0015011823832482563,661,1,True,gpt-4o-mini-2024-07-18,,1,75337f568c046534e9accb44
neutral|full|both,neutral,full,both,65,A,W,p65_A_2022_both,p65_B_2022_loser,0,1,ok,1.0,0,1,0.999999057755336,0.999999057755336,966,1,True,gpt-4o-mini-2024-07-18,,1,adbe77ee73a7d33154d5df8e
neutral|full|both,neutral,full,both,65,A,L,p65_B_2022_loser,p65_A_2022_both,0,2,ok,1.0,0,0,0.0004305571180242291,0.9995694428819758,966,1,True,gpt-4o-mini-2024-07-18,,2,1107e7ea8b3c66b4ebb81499
neutral|full|both,neutral,full,both,66,B,W,p66_B_2022_both,p66_A_2022_loser,0,1,ok,1.0,0,1,0.999999996149258,0.999999996149258,1074,1,True,gpt-4o-mini-2024-07-18,,1,38bc650c959b9840e3496c1b
neutral|full|both,neutral,full,both,66,B,L,p66_A_2022_loser,p66_B_2022_both,0,2,ok,1.0,0,0,0.005220126926800412,0.9947798730731996,1074,1,True,gpt-4o-mini-2024-07-18,,2,9990789a9df7db08ec9635f8
neutral|full|both,neutral,full,both,67,A,W,p67_A_2022_both,p67_B_2022_loser,0,1,ok,1.0,0,1,0.9999945777812743,0.9999945777812743,770,1,True,gpt-4o-mini-2024-07-18,,1,146d16c0a6e3a804c04cf394
neutral|full|both,neutral,full,both,67,A,L,p67_B_2022_loser,p67_A_2022_both,0,2,ok,1.0,0,0,3.726639116582555e-06,0.9999962733608834,770,1,True,gpt-4o-mini-2024-07-18,,2,b22f8f8694a91a5d3262c5cc
neutral|full|both,neutral,full,both,68,B,W,p68_B_2022_both,p68_A_2022_loser,0,1,ok,1.0,0,1,0.9999997897565932,0.9999997897565932,848,1,True,gpt-4o-mini-2024-07-18,,1,e293bea20518ae0b6e63b132
neutral|full|both,neutral,full,both,68,B,L,p68_A_2022_loser,p68_B_2022_both,0,2,ok,1.0,0,0,0.07585818733363132,0.9241418126663686,848,1,True,gpt-4o-mini-2024-07-18,,2,a3cf509e5e9cd3768e41e5c2
neutral|full|both,neutral,full,both,69,A,W,p69_A_2022_both,p69_B_2022_loser,0,1,ok,1.0,0,1,0.9999999907625504,0.9999999907625504,1226,1,True,gpt-4o-mini-2024-07-18,,1,b6e4fd6addc152f7e24a2a57
neutral|full|both,neutral,full,both,69,A,L,p69_B_2022_loser,p69_A_2022_both,0,2,ok,1.0,0,0,1.9947301075518807e-06,0.9999980052698925,1226,1,True,gpt-4o-mini-2024-07-18,,2,bb282a263ecfe321b3dfe3d8
neutral|full|both,neutral,full,both,70,B,L,p70_A_2022_loser,p70_B_2022_both,0,2,ok,1.0,0,0,0.0024726229590828247,0.9975273770409172,912,1,True,gpt-4o-mini-2024-07-18,,2,3cb1c3061c5cfe089867e3c4
neutral|full|both,neutral,full,both,70,B,W,p70_B_2022_both,p70_A_2022_loser,0,1,ok,1.0,0,1,0.9999998724809324,0.9999998724809324,912,1,True,gpt-4o-mini-2024-07-18,,1,81cc8b1c2dacf0abd4c24106
neutral|full|both,neutral,full,both,71,A,W,p71_A_2022_both,p71_B_2022_loser,0,1,ok,1.0,0,1,0.9999998874648162,0.9999998874648162,1115,1,True,gpt-4o-mini-2024-07-18,,1,2b0f3f39d36b9f8fcee6c6ee
neutral|full|both,neutral,full,both,71,A,L,p71_B_2022_loser,p71_A_2022_both,0,1,ok,0.0,0,1,0.997527376764689,0.0024726232353109445,1115,1,True,gpt-4o-mini-2024-07-18,,1,48f494767efe6fb9f4f412ae
neutral|full|both,neutral,full,both,72,B,W,p72_B_2022_both,p72_A_2022_loser,0,1,ok,1.0,0,1,0.9999999677581336,0.9999999677581336,938,1,True,gpt-4o-mini-2024-07-18,,1,61d4f4c4fa0a67fb05dd3b19
neutral|full|both,neutral,full,both,72,B,L,p72_A_2022_loser,p72_B_2022_both,0,2,ok,1.0,0,0,9.61023993032045e-05,0.9999038976006968,938,1,True,gpt-4o-mini-2024-07-18,,2,3e3032fc42a863b47f91f8ce
neutral|full|both,neutral,full,both,73,A,W,p73_A_2022_both,p73_B_2022_loser,0,1,ok,1.0,0,1,0.9998601779492293,0.9998601779492293,766,1,True,gpt-4o-mini-2024-07-18,,1,5194c9d3d54616524ec19280
neutral|full|both,neutral,full,both,74,B,W,p74_B_2022_both,p74_A_2022_loser,0,1,ok,1.0,0,1,0.9999999677581336,0.9999999677581336,1014,1,True,gpt-4o-mini-2024-07-18,,1,776261062aa6ab4bd66cfe72
neutral|full|both,neutral,full,both,73,A,L,p73_B_2022_loser,p73_A_2022_both,0,2,ok,1.0,0,0,6.475946147757848e-07,0.9999993524053852,766,1,True,gpt-4o-mini-2024-07-18,,2,f884c9dfd213ea0324c639aa
neutral|full|both,neutral,full,both,74,B,L,p74_A_2022_loser,p74_B_2022_both,0,2,ok,1.0,0,0,1.4738976032926566e-05,0.9999852610239671,1014,1,True,gpt-4o-mini-2024-07-18,,2,72b75aebf89a63fcb9a1e5ce
neutral|full|both,neutral,full,both,75,A,W,p75_A_2022_both,p75_B_2022_loser,0,1,ok,1.0,0,1,0.999993037745724,0.999993037745724,957,1,True,gpt-4o-mini-2024-07-18,,1,313cf9ad015542b0e5afadea
neutral|full|both,neutral,full,both,75,A,L,p75_B_2022_loser,p75_A_2022_both,0,2,ok,1.0,0,0,0.0009110511846519858,0.999088948815348,957,1,True,gpt-4o-mini-2024-07-18,,2,c4e068f4e071cc386d1b8a98
neutral|full|both,neutral,full,both,76,B,W,p76_B_2022_both,p76_A_2022_loser,0,1,ok,1.0,0,1,0.9999999634651793,0.9999999634651793,916,1,True,gpt-4o-mini-2024-07-18,,1,77427da8df469f9ce1021700
neutral|full|both,neutral,full,both,76,B,L,p76_A_2022_loser,p76_B_2022_both,0,2,ok,1.0,0,0,0.029312231016345752,0.9706877689836543,916,1,True,gpt-4o-mini-2024-07-18,,2,9451b42be233329deb2276fa
neutral|full|both,neutral,full,both,77,A,W,p77_A_2022_both,p77_B_2022_loser,0,1,ok,1.0,0,1,0.999998629043345,0.999998629043345,721,1,True,gpt-4o-mini-2024-07-18,,1,7eca3f84be874d577e494afb
neutral|full|both,neutral,full,both,77,A,L,p77_B_2022_loser,p77_A_2022_both,0,1,ok,0.0,0,1,0.9706877713685591,0.029312228631440895,721,1,True,gpt-4o-mini-2024-07-18,,1,fc1ae442629428136d68b67d
neutral|full|both,neutral,full,both,78,B,W,p78_B_2022_both,p78_A_2022_loser,0,1,ok,1.0,0,1,0.9999998555019682,0.9999998555019682,1254,1,True,gpt-4o-mini-2024-07-18,,1,79905acbc368b4b6d06fa890
neutral|full|both,neutral,full,both,78,B,L,p78_A_2022_loser,p78_B_2022_both,0,2,ok,1.0,0,0,0.04742587738497126,0.9525741226150287,1254,1,True,gpt-4o-mini-2024-07-18,,2,3f0ab445dac6c08d03679b8b
neutral|full|both,neutral,full,both,79,A,W,p79_A_2022_both,p79_B_2022_loser,0,1,ok,1.0,0,1,0.999997438718515,0.999997438718515,788,1,True,gpt-4o-mini-2024-07-18,,1,8d780917f48ae43a476b6dd9
neutral|full|both,neutral,full,both,79,A,L,p79_B_2022_loser,p79_A_2022_both,0,2,ok,1.0,0,0,3.1201906230699086e-05,0.9999687980937693,788,1,True,gpt-4o-mini-2024-07-18,,2,7d562b2dd1cf69f9910123d5
neutral|full|both,neutral,full,both,80,B,W,p80_B_2022_both,p80_A_2022_loser,0,1,ok,1.0,0,1,0.9999967112522585,0.9999967112522585,797,1,True,gpt-4o-mini-2024-07-18,,1,668fa9619e0c9191db110aec
neutral|full|both,neutral,full,both,80,B,L,p80_A_2022_loser,p80_B_2022_both,0,2,ok,1.0,0,0,1.9947301075518807e-06,0.9999980052698925,797,1,True,gpt-4o-mini-2024-07-18,,2,3287e9b63f2b9325449b783c
neutral|full|both,neutral,full,both,81,A,W,p81_A_2022_both,p81_B_2022_loser,0,1,ok,1.0,0,1,0.99999960721363,0.99999960721363,1234,1,True,gpt-4o-mini-2024-07-18,,1,3177d3aff9ef03c6e305d96c
neutral|full|both,neutral,full,both,81,A,L,p81_B_2022_loser,p81_A_2022_both,0,2,ok,1.0,0,0,0.010986941041758784,0.9890130589582412,1234,1,True,gpt-4o-mini-2024-07-18,,2,2766f998742292fcb89f72c4
neutral|full|both,neutral,full,both,82,B,W,p82_B_2022_both,p82_A_2022_loser,0,1,ok,1.0,0,1,0.9999998724809324,0.9999998724809324,810,1,True,gpt-4o-mini-2024-07-18,,1,54d823a3a3c8aa8ce217b749
neutral|full|both,neutral,full,both,82,B,L,p82_A_2022_loser,p82_B_2022_both,0,2,ok,1.0,0,0,0.00023050673240253145,0.9997694932675975,810,1,True,gpt-4o-mini-2024-07-18,,2,83d9b6eedc3e849c14838806
neutral|full|both,neutral,full,both,83,A,W,p83_A_2022_both,p83_B_2022_loser,0,1,ok,1.0,0,1,0.999999922655772,0.999999922655772,922,1,True,gpt-4o-mini-2024-07-18,,1,589fa00addfc801f9df349e9
neutral|full|both,neutral,full,both,83,A,L,p83_B_2022_loser,p83_A_2022_both,0,2,ok,1.0,0,0,1.3007124774680372e-05,0.9999869928752253,922,1,True,gpt-4o-mini-2024-07-18,,2,e73549a3e631bbfd23f0df9a
neutral|full|both,neutral,full,both,84,B,W,p84_B_2022_both,p84_A_2022_loser,0,1,ok,1.0,0,1,0.9999999397642536,0.9999999397642536,1126,1,True,gpt-4o-mini-2024-07-18,,1,aef82ed4f8f8acd89b6cf547
neutral|full|both,neutral,full,both,84,B,L,p84_A_2022_loser,p84_B_2022_both,0,2,ok,1.0,0,0,0.003172682689323533,0.9968273173106764,1126,1,True,gpt-4o-mini-2024-07-18,,2,c0e42b8106c778e50594a31b
neutral|full|both,neutral,full,both,85,A,W,p85_A_2022_both,p85_B_2022_loser,0,1,ok,1.0,0,1,0.9999999123575085,0.9999999123575085,1006,1,True,gpt-4o-mini-2024-07-18,,1,e2e66ab910a0624c848fb261
neutral|full|both,neutral,full,both,85,A,L,p85_B_2022_loser,p85_A_2022_both,0,2,ok,1.0,0,0,0.00033535017284958707,0.9996646498271504,1006,1,True,gpt-4o-mini-2024-07-18,,2,913ef6eb71cf75da45f41461
neutral|full|both,neutral,full,both,86,B,W,p86_B_2022_both,p86_A_2022_loser,0,1,ok,1.0,0,1,0.9999997617630155,0.9999997617630155,805,1,True,gpt-4o-mini-2024-07-18,,1,86e4dd2c0284ec8fe3cbae04
neutral|full|both,neutral,full,both,86,B,L,p86_A_2022_loser,p86_B_2022_both,0,2,ok,1.0,0,0,0.0052201263077612465,0.9947798736922387,805,1,True,gpt-4o-mini-2024-07-18,,2,9ca8ddc622b1b4a344c03720
neutral|full|both,neutral,full,both,87,A,W,p87_A_2022_both,p87_B_2022_loser,0,1,ok,1.0,0,1,0.999999999868235,0.999999999868235,434,1,True,gpt-4o-mini-2024-07-18,,1,8a419ab7bac7f7063c6b67be
neutral|full|both,neutral,full,both,87,A,L,p87_B_2022_loser,p87_A_2022_both,0,2,ok,1.0,0,0,1.0467401685178159e-08,0.9999999895325983,434,1,True,gpt-4o-mini-2024-07-18,,2,9914199b583e334f54960de5
neutral|full|both,neutral,full,both,88,B,W,p88_B_2022_both,p88_A_2022_loser,0,1,ok,1.0,0,1,0.9999999950555496,0.9999999950555496,973,1,True,gpt-4o-mini-2024-07-18,,1,1f2df14ea34d5847b9d2c923
neutral|full|both,neutral,full,both,88,B,L,p88_A_2022_loser,p88_B_2022_both,0,2,ok,1.0,0,0,1.2098660619383578e-06,0.9999987901339381,973,1,True,gpt-4o-mini-2024-07-18,,2,8fdffb6a1a9d3d57b798f920
neutral|full|both,neutral,full,both,89,A,W,p89_A_2022_both,p89_B_2022_loser,0,1,ok,1.0,0,1,0.9999724643068726,0.9999724643068726,883,1,True,gpt-4o-mini-2024-07-18,,1,9eb5606bce8d4023c481c3da
neutral|full|both,neutral,full,both,89,A,L,p89_B_2022_loser,p89_A_2022_both,0,2,ok,1.0,0,0,0.22270014398423357,0.7772998560157665,883,1,True,gpt-4o-mini-2024-07-18,,2,c6a69f14cb6a631e0aad3829
neutral|full|both,neutral,full,both,90,B,W,p90_B_2022_both,p90_A_2022_loser,0,1,ok,1.0,0,1,0.9999998362622821,0.9999998362622821,659,1,True,gpt-4o-mini-2024-07-18,,1,4752eb209a1ec87d0296ff24
neutral|full|both,neutral,full,both,90,B,L,p90_A_2022_loser,p90_B_2022_both,0,2,ok,1.0,0,0,1.8925149637179783e-05,0.9999810748503628,659,1,True,gpt-4o-mini-2024-07-18,,2,18e8e6fc8962ec5602820aa7
neutral|full|both,neutral,full,both,91,A,W,p91_A_2022_both,p91_B_2022_loser,0,1,ok,1.0,0,1,0.9999962733604392,0.9999962733604392,689,1,True,gpt-4o-mini-2024-07-18,,1,c4b6c99a24063cd054113acd
neutral|full|both,neutral,full,both,91,A,L,p91_B_2022_loser,p91_A_2022_both,0,2,ok,1.0,0,0,5.144221744469598e-05,0.9999485577825553,689,1,True,gpt-4o-mini-2024-07-18,,2,54d75e3a5768e58909e21768
neutral|full|both,neutral,full,both,92,B,W,p92_B_2022_both,p92_A_2022_loser,0,1,ok,1.0,0,1,0.9999998555019682,0.9999998555019682,834,1,True,gpt-4o-mini-2024-07-18,,1,17e41118c7e6f18ac3154a20
neutral|full|both,neutral,full,both,92,B,L,p92_A_2022_loser,p92_B_2022_both,0,2,ok,1.0,0,0,0.06008664407268613,0.9399133559273138,834,1,True,gpt-4o-mini-2024-07-18,,2,aa07a3ad0c1d62bae4e04ce3
neutral|full|both,neutral,full,both,93,A,W,p93_A_2022_both,p93_B_2022_loser,0,1,ok,1.0,0,1,0.9999999992417439,0.9999999992417439,546,1,True,gpt-4o-mini-2024-07-18,,1,a8c076bbdd6e58f15f1ed48d
neutral|full|both,neutral,full,both,93,A,L,p93_B_2022_loser,p93_A_2022_both,0,2,ok,1.0,0,0,2.699578619062706e-07,0.999999730042138,546,1,True,gpt-4o-mini-2024-07-18,,2,d1395bd911cb39178a6d59f7
neutral|full|both,neutral,full,both,94,B,W,p94_B_2022_both,p94_A_2022_loser,0,1,ok,1.0,0,1,0.999983298584886,0.999983298584886,663,1,True,gpt-4o-mini-2024-07-18,,1,8b3271bb124f8f7b2bc4b2c1
neutral|full|both,neutral,full,both,94,B,L,p94_A_2022_loser,p94_B_2022_both,0,2,ok,1.0,0,0,4.785094849865141e-06,0.9999952149051501,663,1,True,gpt-4o-mini-2024-07-18,,2,62682a1730bfb86071e0cf51
neutral|full|both,neutral,full,both,95,A,W,p95_A_2022_both,p95_B_2022_loser,0,1,ok,1.0,0,1,0.9999992661791398,0.9999992661791398,824,1,True,gpt-4o-mini-2024-07-18,,1,cde049c570588c5600df0788
neutral|full|both,neutral,full,both,95,A,L,p95_B_2022_loser,p95_A_2022_both,0,1,ok,0.0,0,1,0.880797085800514,0.11920291419948603,824,1,True,gpt-4o-mini-2024-07-18,,1,33e2489f050139f462dcba17
neutral|full|both,neutral,full,both,96,B,L,p96_A_2022_loser,p96_B_2022_both,0,2,ok,1.0,0,0,0.017986207297244074,0.9820137927027559,839,1,True,gpt-4o-mini-2024-07-18,,2,4f723c9763cb6bb967b23a89
neutral|full|both,neutral,full,both,96,B,W,p96_B_2022_both,p96_A_2022_loser,0,1,ok,1.0,0,1,0.9999999936511998,0.9999999936511998,839,1,True,gpt-4o-mini-2024-07-18,,1,9a88aa49d6b255d66d2fc648
neutral|full|both,neutral,full,both,97,A,W,p97_A_2022_both,p97_B_2022_loser,0,1,ok,1.0,0,1,0.999999057755336,0.999999057755336,1012,1,True,gpt-4o-mini-2024-07-18,,1,c80b483882b75d106ac1eeac
neutral|full|both,neutral,full,both,97,A,L,p97_B_2022_loser,p97_A_2022_both,0,2,ok,1.0,0,0,0.00013982203410499962,0.999860177965895,1012,1,True,gpt-4o-mini-2024-07-18,,2,14b14ac539527ae1205a9c1c
neutral|full|both,neutral,full,both,98,B,W,p98_B_2022_both,p98_A_2022_loser,0,1,ok,1.0,0,1,0.9999999895325983,0.9999999895325983,1401,1,True,gpt-4o-mini-2024-07-18,,1,07419acda2125975b9a4c906
neutral|full|both,neutral,full,both,98,B,L,p98_A_2022_loser,p98_B_2022_both,0,2,ok,1.0,0,0,1.1478768974997603e-05,0.999988521231025,1401,1,True,gpt-4o-mini-2024-07-18,,2,2eb3cbbc9e4574997170702d
neutral|full|both,neutral,full,both,100,A,W,p100_A_2022_both,p100_B_2022_loser,0,1,ok,1.0,0,1,0.9999994284997149,0.9999994284997149,801,1,True,gpt-4o-mini-2024-07-18,,1,df7c71844813c12e3a993f67
neutral|full|both,neutral,full,both,100,A,L,p100_B_2022_loser,p100_A_2022_both,0,2,ok,1.0,0,0,1.1478770343295234e-05,0.9999885212296568,801,1,True,gpt-4o-mini-2024-07-18,,2,028850c3e875eac0768f2fa7
neutral|full|both,neutral,full,both,101,B,W,p101_B_2022_both,p101_A_2022_loser,0,1,ok,1.0,0,1,0.9999930377415741,0.9999930377415741,977,1,True,gpt-4o-mini-2024-07-18,,1,f1e3aaedc514fa8ab4d7d560
neutral|full|both,neutral,full,both,101,B,L,p101_A_2022_loser,p101_B_2022_both,0,1,ok,0.0,0,1,0.6224593241981982,0.37754067580180184,977,1,True,gpt-4o-mini-2024-07-18,,1,60efef94db20d6aa74e2b2bc
neutral|full|both,neutral,full,both,102,A,W,p102_A_2022_both,p102_B_2022_loser,0,1,ok,1.0,0,1,0.9999938558271398,0.9999938558271398,701,1,True,gpt-4o-mini-2024-07-18,,1,853b5528f8f0dd6cf89ffdae
neutral|full|both,neutral,full,both,102,A,L,p102_B_2022_loser,p102_A_2022_both,0,2,ok,1.0,0,0,0.00033535025277649575,0.9996646497472235,701,1,True,gpt-4o-mini-2024-07-18,,2,52b2fc2727a5009712e992ed
neutral|full|both,neutral,full,both,103,B,W,p103_B_2022_both,p103_A_2022_loser,0,1,ok,1.0,0,1,0.9999994284997149,0.9999994284997149,1259,1,True,gpt-4o-mini-2024-07-18,,1,4e73b223a2dabaff01d74871
neutral|full|both,neutral,full,both,103,B,L,p103_A_2022_loser,p103_B_2022_both,0,2,ok,1.0,0,0,0.029312233719238134,0.9706877662807618,1259,1,True,gpt-4o-mini-2024-07-18,,2,cdbf0ec0588469fdc198239e
neutral|no_salary|both,neutral,no_salary,both,1,A,W,p1_A_2022_both,p1_B_2022_loser,0,1,ok,1.0,0,1,0.9999998362622821,0.9999998362622821,841,1,True,gpt-4o-mini-2024-07-18,,1,c36c02a273c17874e7169758
neutral|no_salary|both,neutral,no_salary,both,1,A,L,p1_B_2022_loser,p1_A_2022_both,0,2,ok,1.0,0,0,0.2689414330889798,0.7310585669110202,841,1,True,gpt-4o-mini-2024-07-18,,2,da27c1c6bf87e7cd20726bc2
neutral|no_salary|both,neutral,no_salary,both,2,B,L,p2_A_2022_loser,p2_B_2022_both,0,2,ok,1.0,0,0,0.008577485659228433,0.9914225143407716,840,1,True,gpt-4o-mini-2024-07-18,,2,284f68b8818c231fecf77562
neutral|no_salary|both,neutral,no_salary,both,2,B,W,p2_B_2022_both,p2_A_2022_loser,0,1,ok,1.0,0,1,0.9999999918479795,0.9999999918479795,840,1,True,gpt-4o-mini-2024-07-18,,1,1266ac84efd6ce2dac176fce
neutral|no_salary|both,neutral,no_salary,both,3,A,W,p3_A_2022_both,p3_B_2022_loser,0,1,ok,1.0,0,1,0.9999998724809324,0.9999998724809324,966,1,True,gpt-4o-mini-2024-07-18,,1,26f06c463da5ef08f61811fe
neutral|no_salary|both,neutral,no_salary,both,4,B,L,p4_A_2022_loser,p4_B_2022_both,0,1,ok,0.0,0,1,0.8175744739711883,0.18242552602881168,848,1,True,gpt-4o-mini-2024-07-18,,1,c88ae0c0ae705b8768fb0690
neutral|no_salary|both,neutral,no_salary,both,5,A,W,p5_A_2022_both,p5_B_2022_loser,0,1,ok,1.0,0,1,0.9999999966017321,0.9999999966017321,1117,1,True,gpt-4o-mini-2024-07-18,,1,7d1795ce3246ae31c762d72c
neutral|no_salary|both,neutral,no_salary,both,3,A,L,p3_B_2022_loser,p3_A_2022_both,0,2,ok,1.0,0,0,0.0953494578297203,0.9046505421702797,966,1,True,gpt-4o-mini-2024-07-18,,2,36b7b6f981f8c55c54c6fcb6
neutral|no_salary|both,neutral,no_salary,both,4,B,W,p4_B_2022_both,p4_A_2022_loser,0,1,ok,1.0,0,1,0.999999694097641,0.999999694097641,848,1,True,gpt-4o-mini-2024-07-18,,1,d91d1fbd13357694c1d2538c
neutral|no_salary|both,neutral,no_salary,both,7,A,W,p7_A_2022_both,p7_B_2022_loser,0,1,ok,1.0,0,1,0.9999999950555496,0.9999999950555496,577,1,True,gpt-4o-mini-2024-07-18,,1,4c7f645445a399402630714b
neutral|no_salary|both,neutral,no_salary,both,6,B,L,p6_A_2022_loser,p6_B_2022_both,0,2,ok,1.0,0,0,0.0011695101999164568,0.9988304898000836,741,1,True,gpt-4o-mini-2024-07-18,,2,61e8b6cd418f439d711ec187
neutral|no_salary|both,neutral,no_salary,both,6,B,W,p6_B_2022_both,p6_A_2022_loser,0,1,ok,1.0,0,1,0.9999997897565932,0.9999997897565932,741,1,True,gpt-4o-mini-2024-07-18,,1,e938cc1f92a27050e3dd4f75
neutral|no_salary|both,neutral,no_salary,both,5,A,L,p5_B_2022_loser,p5_A_2022_both,0,2,ok,1.0,0,0,0.00023050667746147194,0.9997694933225385,1117,1,True,gpt-4o-mini-2024-07-18,,2,2f1d91c937ed78854588a2e3
neutral|no_salary|both,neutral,no_salary,both,7,A,L,p7_B_2022_loser,p7_A_2022_both,0,2,ok,1.0,0,0,9.42244663976186e-07,0.999999057755336,577,1,True,gpt-4o-mini-2024-07-18,,2,f4693ac6524803533db6a246
neutral|no_salary|both,neutral,no_salary,both,8,B,W,p8_B_2022_both,p8_A_2022_loser,0,1,ok,1.0,0,1,0.9999994956527347,0.9999994956527347,697,1,True,gpt-4o-mini-2024-07-18,,1,d03f7816d8508f94f7cc04f9
neutral|no_salary|both,neutral,no_salary,both,8,B,L,p8_A_2022_loser,p8_B_2022_both,0,1,ok,0.0,0,1,0.9997388096733123,0.00026119032668769915,697,1,True,gpt-4o-mini-2024-07-18,,1,48c87763365a7834bbdace27
neutral|no_salary|both,neutral,no_salary,both,11,B,W,p11_B_2022_both,p11_A_2022_loser,0,1,ok,1.0,0,1,0.9999999634651793,0.9999999634651793,711,1,True,gpt-4o-mini-2024-07-18,,1,056073c84938d570ffa34496
neutral|no_salary|both,neutral,no_salary,both,10,A,W,p10_A_2022_both,p10_B_2022_loser,0,1,ok,1.0,0,1,0.9999832985828951,0.9999832985828951,536,1,True,gpt-4o-mini-2024-07-18,,1,8ab3cae0f5d700bfd575b5aa
neutral|no_salary|both,neutral,no_salary,both,11,B,L,p11_A_2022_loser,p11_B_2022_both,0,2,ok,1.0,0,0,0.02931222767747903,0.970687772322521,711,1,True,gpt-4o-mini-2024-07-18,,2,d62a1b04f635c1495d10ce28
neutral|no_salary|both,neutral,no_salary,both,10,A,L,p10_B_2022_loser,p10_A_2022_both,0,2,ok,1.0,0,0,4.222835268240621e-06,0.9999957771647318,536,1,True,gpt-4o-mini-2024-07-18,,2,4a5c104e5a21c6b63b439fcc
neutral|no_salary|both,neutral,no_salary,both,12,A,W,p12_A_2022_both,p12_B_2022_loser,0,1,ok,1.0,0,1,0.9999999530883621,0.9999999530883621,631,1,True,gpt-4o-mini-2024-07-18,,1,56080e8a6e2a4f1e791ae175
neutral|no_salary|both,neutral,no_salary,both,12,A,L,p12_B_2022_loser,p12_A_2022_both,0,2,ok,1.0,0,0,0.0373268872102664,0.9626731127897336,631,1,True,gpt-4o-mini-2024-07-18,,2,1b656291476d9af9c68d898d
neutral|no_salary|both,neutral,no_salary,both,14,A,L,p14_B_2022_loser,p14_A_2022_both,0,1,ok,0.0,0,1,0.8807970748488297,0.11920292515117026,793,1,True,gpt-4o-mini-2024-07-18,,1,ebfa1d14e72b72d03cad724f
neutral|no_salary|both,neutral,no_salary,both,13,B,L,p13_A_2022_loser,p13_B_2022_both,0,2,ok,1.0,0,0,0.0001795280433997968,0.9998204719566002,644,1,True,gpt-4o-mini-2024-07-18,,2,aa44c7dc7ed9c1e76787ea12
neutral|no_salary|both,neutral,no_salary,both,15,B,L,p15_A_2022_loser,p15_B_2022_both,0,2,ok,1.0,0,0,9.61023993032045e-05,0.9999038976006968,621,1,True,gpt-4o-mini-2024-07-18,,2,d241cabc31fc5fd1ec66ed55
neutral|no_salary|both,neutral,no_salary,both,15,B,W,p15_B_2022_both,p15_A_2022_loser,0,1,ok,1.0,0,1,0.9999999530883621,0.9999999530883621,621,1,True,gpt-4o-mini-2024-07-18,,1,cb7b17b849bcf99f1725d703
neutral|no_salary|both,neutral,no_salary,both,16,A,L,p16_B_2022_loser,p16_A_2022_both,0,1,ok,0.0,0,1,0.9241418173671895,0.07585818263281052,1107,1,True,gpt-4o-mini-2024-07-18,,1,08ab18152fe59c9fd300575f
neutral|no_salary|both,neutral,no_salary,both,16,A,W,p16_A_2022_both,p16_B_2022_loser,0,1,ok,1.0,0,1,0.9999999468421502,0.9999999468421502,1107,1,True,gpt-4o-mini-2024-07-18,,1,3bf8ae660acf15d36d097e3c
neutral|no_salary|both,neutral,no_salary,both,13,B,W,p13_B_2022_both,p13_A_2022_loser,0,1,ok,1.0,0,1,0.9999997617630155,0.9999997617630155,644,1,True,gpt-4o-mini-2024-07-18,,1,7555cbacdb80c60055da2828
